datetime,total_kw
2024-08-10 01:00:00,6.728
2024-08-10 01:15:00,5.9719999999999995
2024-08-10 01:30:00,6.804
2024-08-10 01:45:00,6.436
2024-08-10 02:00:00,6.608
2024-08-10 02:15:00,5.756
2024-08-10 02:30:00,6.948
2024-08-10 02:45:00,7.704
2024-08-10 03:00:00,7.96
2024-08-10 03:15:00,6.256
2024-08-10 03:30:00,5.748
2024-08-10 03:45:00,6.444
2024-08-10 04:00:00,5.776
2024-08-10 04:15:00,6.176
2024-08-10 04:30:00,5.356
2024-08-10 04:45:00,5.348
2024-08-10 05:00:00,5.824
2024-08-10 05:15:00,5.916
2024-08-10 05:30:00,5.192
2024-08-10 05:45:00,5.1
2024-08-10 06:00:00,5.688
2024-08-10 06:15:00,7.352
2024-08-10 06:30:00,4.72
2024-08-10 06:45:00,4.548
2024-08-10 07:00:00,5.144
2024-08-10 07:15:00,4.252000000000001
2024-08-10 07:30:00,4.056
2024-08-10 07:45:00,3.32
2024-08-10 08:00:00,4.068
2024-08-10 08:15:00,4.316
2024-08-10 08:30:00,4.092
2024-08-10 08:45:00,4.1080000000000005
2024-08-10 09:00:00,4.804
2024-08-10 09:15:00,6.312
2024-08-10 09:30:00,6.880000000000001
2024-08-10 09:45:00,10.156
2024-08-10 10:00:00,5.524
2024-08-10 10:15:00,7.764
2024-08-10 10:30:00,4.716
2024-08-10 10:45:00,10.244
2024-08-10 11:00:00,9.164
2024-08-10 11:15:00,9.22
2024-08-10 11:30:00,9.924
2024-08-10 11:45:00,8.388
2024-08-10 12:00:00,8.780000000000001
2024-08-10 12:15:00,9.676
2024-08-10 12:30:00,15.696
2024-08-10 12:45:00,12.448
2024-08-10 13:00:00,12.815999999999999
2024-08-10 13:15:00,16.1
2024-08-10 13:30:00,12.56
2024-08-10 13:45:00,10.756
2024-08-10 14:00:00,16.648
2024-08-10 14:15:00,12.792
2024-08-10 14:30:00,14.892
2024-08-10 14:45:00,12.504000000000001
2024-08-10 15:00:00,13.688
2024-08-10 15:15:00,10.680000000000001
2024-08-10 15:30:00,15.656
2024-08-10 15:45:00,17.232
2024-08-10 16:00:00,16.208
2024-08-10 16:15:00,12.8
2024-08-10 16:30:00,15.632
2024-08-10 16:45:00,15.32
2024-08-10 17:00:00,13.724
2024-08-10 17:15:00,14.940000000000001
2024-08-10 17:30:00,11.108
2024-08-10 17:45:00,10.348
2024-08-10 18:00:00,9.94
2024-08-10 18:15:00,13.74
2024-08-10 18:30:00,13.992
2024-08-10 18:45:00,13.64
2024-08-10 19:00:00,15.476
2024-08-10 19:15:00,14.48
2024-08-10 19:30:00,12.636
2024-08-10 19:45:00,13.828000000000001
2024-08-10 20:00:00,15.112
2024-08-10 20:15:00,15.56
2024-08-10 20:30:00,14.6
2024-08-10 20:45:00,14.104
2024-08-10 21:00:00,14.16
2024-08-10 21:15:00,12.904
2024-08-10 21:30:00,14.48
2024-08-10 21:45:00,12.908000000000001
2024-08-10 22:00:00,13.128
2024-08-10 22:15:00,11.672
2024-08-10 22:30:00,9.888
2024-08-10 22:45:00,12.788
2024-08-10 23:00:00,12.596000000000002
2024-08-10 23:15:00,11.092
2024-08-10 23:30:00,10.968
